CepsOrigem;CepDestino;QTD;Altura;Comprimento;Largura;Peso;QTD;SKU
"{""origin_zip_code"":""25085340""";67030400;67030400;height:45;length:188;width:128;weight:0.1;quantity:1;"sku_id:""39029859""}]}"
"{""origin_zip_code"":""25085340""";67113090;67113090;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791287""}]}"
"{""origin_zip_code"":""25085340""";68020000;68020000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";68385000;68385000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";68503430;68503430;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""60936742""}]}"
"{""origin_zip_code"":""25085340""";68515000;68515000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878726""}]}"
"{""origin_zip_code"":""25085340""";68515000;68515000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";68515000;68515000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""1183581994""}]}"
"{""origin_zip_code"":""25085340""";68537000;68537000;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";68600000;68600000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""106846357""}]}"
"{""origin_zip_code"":""25085340""";68650000;68650000;height:35;length:188;width:138;weight:3;quantity:1;"sku_id:""56179982""}]}"
"{""origin_zip_code"":""25085340""";68690000;68690000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";68690000;68690000;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791287""}]}"
"{""origin_zip_code"":""25085340""";68795000;68795000;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";68909819;68909819;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";68980000;68980000;height:38;length:98;width:88;weight:0.03;quantity:1;"sku_id:""2792863858""}]}"
"{""origin_zip_code"":""25085340""";69028350;69028350;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851806""}]}"
"{""origin_zip_code"":""25085340""";69035810;69035810;height:12;length:2;width:1;weight:0.12;quantity:1;"sku_id:""52012076""}]}"
"{""origin_zip_code"":""25085340""";69037043;69037043;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792870193""}]}"
"{""origin_zip_code"":""25085340""";69037043;69037043;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792832904""}]}"
"{""origin_zip_code"":""25085340""";69058335;69058335;height:100;length:100;width:100;weight:86.2;quantity:1;"sku_id:""19510491""}]}"
"{""origin_zip_code"":""25085340""";69058575;69058575;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";69060020;69060020;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";69063390;69063390;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";69154540;69154540;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471824920""}]}"
"{""origin_zip_code"":""25085340""";69313335;69313335;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";69403643;69403643;height:36;length:188;width:78;weight:1;quantity:1;"sku_id:""46395451""}]}"
"{""origin_zip_code"":""25085340""";69914336;69914336;height:62;length:188;width:88;weight:20;quantity:1;"sku_id:""2075514583""}]}"
"{""origin_zip_code"":""25085340""";69918518;69918518;height:35;length:202.99999999999997;width:193;weight:3;quantity:1;"sku_id:""48699105""}]}"
"{""origin_zip_code"":""25085340""";69918518;69918518;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";69918518;69918518;height:39;length:188;width:138;weight:1;quantity:1;"sku_id:""652140210""}]}"
"{""origin_zip_code"":""25085340""";70686430;70686430;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792848439""}]}"
"{""origin_zip_code"":""25085340""";70686430;70686430;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";70730740;70730740;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";70750556;70750556;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";70756510;70756510;height:37;length:188;width:88;weight:10;quantity:1;"sku_id:""106498335""}]}"
"{""origin_zip_code"":""25085340""";71010350;71010350;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";71020370;71020370;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791287""}]}"
"{""origin_zip_code"":""25085340""";71071118;71071118;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""50321527""}]}"
"{""origin_zip_code"":""25085340""";71200030;71200030;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";71200030;71200030;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852083""}]}"
"{""origin_zip_code"":""25085340""";71680369;71680369;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";71680385;71680385;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";71905360;71905360;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";71908540;71908540;height:65;length:188;width:138;weight:3;quantity:1;"sku_id:""1623449023""}]}"
"{""origin_zip_code"":""25085340""";71910000;71910000;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67246008""}]}"
"{""origin_zip_code"":""25085340""";71917720;71917720;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";71927180;71927180;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""1210941845""}]}"
"{""origin_zip_code"":""25085340""";71940180;71940180;height:35;length:188;width:138;weight:65;quantity:1;"sku_id:""1800381403""}]}"
"{""origin_zip_code"":""25085340""";71950770;71950770;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";72001100;72001100;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";72005633;72005633;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67247489""}]}"
"{""origin_zip_code"":""25085340""";72005755;72005755;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";72020270;72020270;height:22;length:198;width:158;weight:1;quantity:1;"sku_id:""27059679""}]}"
"{""origin_zip_code"":""25085340""";72115911;72115911;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";72115940;72115940;height:44;length:188;width:88;weight:25;quantity:1;"sku_id:""4870470655""}]}"
"{""origin_zip_code"":""25085340""";72225273;72225273;height:10;length:110.00000000000001;width:10;weight:0.01;quantity:1;"sku_id:""2792853107""}]}"
"{""origin_zip_code"":""25085340""";72233009;72233009;height:39;length:188;width:138;weight:1;quantity:1;"sku_id:""652140210""}]}"
"{""origin_zip_code"":""25085340""";72235504;72235504;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792848439""}]}"
"{""origin_zip_code"":""25085340""";72235504;72235504;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""39657041""}]}"
"{""origin_zip_code"":""25085340""";72242021;72242021;height:30;length:198;width:158;weight:40;quantity:1;"sku_id:""18879711""}]}"
"{""origin_zip_code"":""25085340""";72270518;72270518;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792875082""}]}"
"{""origin_zip_code"":""25085340""";72275164;72275164;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792852358""}]}"
"{""origin_zip_code"":""25085340""";72405601;72405601;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792847330""}]}"
"{""origin_zip_code"":""25085340""";72445070;72445070;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471825404""}]}"
"{""origin_zip_code"":""25085340""";72546380;72546380;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";72600403;72600403;height:40;length:188;width:128;weight:15;quantity:1;"sku_id:""95134493""}]}"
"{""origin_zip_code"":""25085340""";72610321;72610321;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""13912955""}]}"
"{""origin_zip_code"":""25085340""";72737002;72737002;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";72850350;72850350;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";72876605;72876605;height:56.00000000000001;length:188;width:138;weight:3;quantity:1;"sku_id:""75948578""}]}"
"{""origin_zip_code"":""25085340""";72879274;72879274;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";72887015;72887015;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792853561""}]}"
"{""origin_zip_code"":""25085340""";72950000;72950000;height:100;length:100;width:100;weight:86.2;quantity:1;"sku_id:""19510491""}]}"
"{""origin_zip_code"":""25085340""";72980000;72980000;height:37;length:188;width:88;weight:10;quantity:1;"sku_id:""106498335""}]}"
"{""origin_zip_code"":""25085340""";73080120;73080120;height:100;length:198;width:178;weight:40;quantity:1;"sku_id:""18903120""}]}"
"{""origin_zip_code"":""25085340""";73080120;73080120;height:35;length:202.99999999999997;width:192;weight:1;quantity:1;"sku_id:""51261894""}]}"
"{""origin_zip_code"":""25085340""";73081725;73081725;height:35;length:202.99999999999997;width:192;weight:1;quantity:1;"sku_id:""51261894""}]}"
"{""origin_zip_code"":""25085340""";73105905;73105905;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";73130199;73130199;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";73343028;73343028;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";73365766;73365766;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
"{""origin_zip_code"":""25085340""";73970000;73970000;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""13912876""}]}"
"{""origin_zip_code"":""25085340""";74110130;74110130;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";74120130;74120130;height:3000;length:188;width:106;weight:25;quantity:1;"sku_id:""18903105""}]}"
"{""origin_zip_code"":""25085340""";74210060;74210060;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""1183578357""}]}"
"{""origin_zip_code"":""25085340""";74215140;74215140;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792878401""}]}"
"{""origin_zip_code"":""25085340""";74230035;74230035;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";74484230;74484230;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830378""}]}"
"{""origin_zip_code"":""25085340""";74484230;74484230;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830394""}]}"
"{""origin_zip_code"":""25085340""";74484728;74484728;height:30;length:188;width:138;weight:0.01;quantity:1;"sku_id:""18877929""}]}"
"{""origin_zip_code"":""25085340""";74663520;74663520;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";74663520;74663520;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852083""}]}"
"{""origin_zip_code"":""25085340""";74823020;74823020;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""39657041""}]}"
"{""origin_zip_code"":""25085340""";74914647;74914647;height:35;length:188;width:138;weight:3;quantity:1;"sku_id:""56179982""}]}"
"{""origin_zip_code"":""25085340""";74914647;74914647;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";74954170;74954170;height:45;length:90;width:90;weight:0.01;quantity:1;"sku_id:""51262014""}]}"
"{""origin_zip_code"":""25085340""";75020100;75020100;height:42;length:200;width:160;weight:1;quantity:1;"sku_id:""31528718""}]}"
"{""origin_zip_code"":""25085340""";75070420;75070420;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""39657041""}]}"
"{""origin_zip_code"":""25085340""";75070420;75070420;height:40;length:188;width:128;weight:15;quantity:1;"sku_id:""1488150482""}]}"
"{""origin_zip_code"":""25085340""";75110753;75110753;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792842897""}]}"
"{""origin_zip_code"":""25085340""";75262272;75262272;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";75393456;75393456;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";75460000;75460000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";75513440;75513440;height:100;length:100;width:180;weight:15;quantity:1;"sku_id:""3068483301""}]}"
"{""origin_zip_code"":""25085340""";75524400;75524400;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";75650000;75650000;height:120;length:140;width:35;weight:10;quantity:1;"sku_id:""2792876093""}]}"
"{""origin_zip_code"":""25085340""";75650000;75650000;height:120;length:140;width:35;weight:10;quantity:1;"sku_id:""2792876106""}]}"
"{""origin_zip_code"":""25085340""";75906410;75906410;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";76105000;76105000;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";76240000;76240000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";76240000;76240000;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";76400000;76400000;height:100;length:100;width:100;weight:18.5;quantity:1;"sku_id:""15955242""}]}"
"{""origin_zip_code"":""25085340""";76630000;76630000;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";76806001;76806001;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""1183578357""}]}"
"{""origin_zip_code"":""25085340""";76808110;76808110;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""24238485""}]}"
"{""origin_zip_code"":""25085340""";76857000;76857000;height:120;length:15;width:195;weight:15;quantity:1;"sku_id:""3057547808""}]}"
"{""origin_zip_code"":""25085340""";76880000;76880000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";76979000;76979000;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";77002011;77002011;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";77018522;77018522;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""96911132""}]}"
"{""origin_zip_code"":""25085340""";77020498;77020498;height:40;length:188;width:110.00000000000001;weight:15;quantity:1;"sku_id:""1474310676""}]}"
"{""origin_zip_code"":""25085340""";77024574;77024574;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""24238485""}]}"
"{""origin_zip_code"":""25085340""";77062030;77062030;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";77405040;77405040;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16995807""}]}"
"{""origin_zip_code"":""25085340""";77405040;77405040;height:123;length:12;width:12;weight:0.12;quantity:1;"sku_id:""49523674""}]}"
"{""origin_zip_code"":""25085340""";77760000;77760000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";78043695;78043695;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852083""}]}"
"{""origin_zip_code"":""25085340""";78050267;78050267;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78060604;78060604;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792832904""}]}"
"{""origin_zip_code"":""25085340""";78075850;78075850;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";78075905;78075905;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";78095324;78095324;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";78099005;78099005;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";78099225;78099225;height:36;length:188;width:138;weight:47;quantity:1;"sku_id:""41804928""}]}"
"{""origin_zip_code"":""25085340""";78110354;78110354;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";78285000;78285000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78460000;78460000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78540000;78540000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78550434;78550434;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""38853392""}]}"
"{""origin_zip_code"":""25085340""";78580000;78580000;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";78715614;78715614;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";78720600;78720600;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78780000;78780000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859525""}]}"
"{""origin_zip_code"":""25085340""";78896090;78896090;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";78896140;78896140;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";79010060;79010060;height:100;length:100;width:100;weight:1.41;quantity:1;"sku_id:""7863475""}]}"
"{""origin_zip_code"":""25085340""";79033160;79033160;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67247489""}]}"
"{""origin_zip_code"":""25085340""";79033160;79033160;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791281""}]}"
"{""origin_zip_code"":""25085340""";79035230;79035230;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";79052240;79052240;height:100;length:100;width:100;weight:25.5;quantity:1;"sku_id:""12113354""}]}"
"{""origin_zip_code"":""25085340""";79062410;79062410;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";79115351;79115351;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67246008""}]}"
"{""origin_zip_code"":""25085340""";79170000;79170000;height:100;length:100;width:100;weight:1.41;quantity:1;"sku_id:""7863475""}]}"
"{""origin_zip_code"":""25085340""";79200000;79200000;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851806""}]}"
"{""origin_zip_code"":""25085340""";79420000;79420000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792844913""}]}"
"{""origin_zip_code"":""25085340""";79450000;79450000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
"{""origin_zip_code"":""25085340""";79450000;79450000;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";79490000;79490000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";79540000;79540000;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792838003""}]}"
"{""origin_zip_code"":""25085340""";80020120;80020120;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""13912955""}]}"
"{""origin_zip_code"":""25085340""";80030380;80030380;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";80050270;80050270;height:8;length:8;width:8;weight:0.01;quantity:1;"sku_id:""4887836713""}]}"
"{""origin_zip_code"":""25085340""";80240110;80240110;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""76942977""}]}"
"{""origin_zip_code"":""25085340""";80240240;80240240;height:12;length:98;width:78;weight:0.01;quantity:1;"sku_id:""2792839049""}]}"
"{""origin_zip_code"":""25085340""";80250020;80250020;height:40;length:188;width:138;weight:15;quantity:1;"sku_id:""1466469521""}]}"
"{""origin_zip_code"":""25085340""";80320050;80320050;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792852358""}]}"
"{""origin_zip_code"":""25085340""";80320100;80320100;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";80320290;80320290;height:12;length:98;width:78;weight:0.01;quantity:1;"sku_id:""2792839049""}]}"
"{""origin_zip_code"":""25085340""";8040410;08040410;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";8040420;08040420;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";80430000;80430000;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";8050130;08050130;height:39;length:188;width:138;weight:47;quantity:1;"sku_id:""45467792""}]}"
"{""origin_zip_code"":""25085340""";80510070;80510070;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";8061000;08061000;height:32;length:188;width:138;weight:40;quantity:1;"sku_id:""19976597""}]}"
"{""origin_zip_code"":""25085340""";8062620;08062620;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851654""}]}"
"{""origin_zip_code"":""25085340""";80730020;80730020;height:36;length:188;width:78;weight:1;quantity:1;"sku_id:""46395489""}]}"
"{""origin_zip_code"":""25085340""";8081410;08081410;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830378""}]}"
"{""origin_zip_code"":""25085340""";8081410;08081410;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830407""}]}"
"{""origin_zip_code"":""25085340""";8081440;08081440;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""1183578357""}]}"
"{""origin_zip_code"":""25085340""";81020050;81020050;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";81280080;81280080;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";8140140;08140140;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""96911126""}]}"
"{""origin_zip_code"":""25085340""";8142004;08142004;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879083""}]}"
"{""origin_zip_code"":""25085340""";8142020;08142020;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""13912956""}]}"
"{""origin_zip_code"":""25085340""";81490508;81490508;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";8150580;08150580;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851654""}]}"
"{""origin_zip_code"":""25085340""";81530340;81530340;height:34;length:34;width:34;weight:0.04;quantity:1;"sku_id:""2792850125""}]}"
"{""origin_zip_code"":""25085340""";81710000;81710000;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";82310260;82310260;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";82400520;82400520;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";8240400;08240400;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";8246050;08246050;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";8250600;08250600;height:3000;length:188;width:106;weight:25;quantity:1;"sku_id:""18903105""}]}"
"{""origin_zip_code"":""25085340""";82630490;82630490;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";82920240;82920240;height:12;length:3;width:3;weight:0.02;quantity:1;"sku_id:""19497710""}]}"
"{""origin_zip_code"":""25085340""";82920240;82920240;height:46;length:188;width:78;weight:1;quantity:1;"sku_id:""12113360""}]}"
"{""origin_zip_code"":""25085340""";8295410;08295410;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851654""}]}"
"{""origin_zip_code"":""25085340""";83025443;83025443;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""10699854""}]}"
"{""origin_zip_code"":""25085340""";83045490;83045490;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";83050070;83050070;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";83055057;83055057;height:10;length:188;width:128;weight:0.1;quantity:1;"sku_id:""18903111""}]}"
"{""origin_zip_code"":""25085340""";83091220;83091220;height:35;length:188;width:138;weight:3;quantity:1;"sku_id:""56179982""}]}"
"{""origin_zip_code"":""25085340""";83206310;83206310;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";8330570;08330570;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791287""}]}"
"{""origin_zip_code"":""25085340""";83408530;83408530;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""50321527""}]}"
"{""origin_zip_code"":""25085340""";83408545;83408545;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16995807""}]}"
"{""origin_zip_code"":""25085340""";83601250;83601250;height:61;length:188;width:88;weight:220;quantity:1;"sku_id:""108197020""}]}"
"{""origin_zip_code"":""25085340""";8370340;08370340;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851654""}]}"
